State,Month,MajorEligibilityGroup,CountEnrolled,DQUnusable
Alaska,201909,Aged,"11,935",
Alaska,201909,Persons with disabilities,"16,036",
Alaska,201909,COVID newly-eligible,0,
Alaska,201909,Unknown,0,
Alaska,201910,Children,"105,314",
Alaska,201910,Adult expansion group,"53,590",
Alaska,201910,Adult,"42,702",
Alaska,201910,Aged,"11,988",
Alaska,201910,Persons with disabilities,"16,007",
Alaska,201910,COVID newly-eligible,0,
Alaska,201910,Unknown,0,
Alaska,201911,Children,"105,559",
Alaska,201911,Adult expansion group,"54,079",
Alaska,201911,Adult,"42,730",
Alaska,201911,Aged,"11,989",
Alaska,201911,Persons with disabilities,"15,964",
Alaska,201911,COVID newly-eligible,0,
Alaska,201911,Unknown,0,
Alaska,201912,Children,"105,784",
Alaska,201912,Adult expansion group,"54,859",
Alaska,201912,Adult,"42,722",
Alaska,201912,Aged,"11,992",
Alaska,201912,Persons with disabilities,"15,873",
Alaska,201912,COVID newly-eligible,0,
Alaska,201912,Unknown,0,
Alaska,202001,Children,"106,126",
Alaska,202001,Adult expansion group,"55,258",
Alaska,202001,Adult,"42,847",
Alaska,202001,Aged,"12,065",
Alaska,202001,Persons with disabilities,"15,890",
Alaska,202001,COVID newly-eligible,0,
Alaska,202001,Unknown,0,
Alaska,202002,Children,"106,183",
Alaska,202002,Adult expansion group,"55,485",
Alaska,202002,Adult,"42,856",
Alaska,202002,Aged,"12,098",
Alaska,202002,Persons with disabilities,"15,870",
Alaska,202002,COVID newly-eligible,0,
Alaska,202002,Unknown,0,
Alaska,202003,Children,"106,462",
Alaska,202003,Adult expansion group,"56,071",
Alaska,202003,Adult,"42,942",
Alaska,202003,Aged,"12,136",
Alaska,202003,Persons with disabilities,"15,770",
Alaska,202003,COVID newly-eligible,0,
Alaska,202003,Unknown,0,
Alaska,202004,Children,"106,714",
Alaska,202004,Adult expansion group,"56,959",
Alaska,202004,Adult,"42,962",
Alaska,202004,Aged,"12,242",
Alaska,202004,Persons with disabilities,"15,702",
Alaska,202004,COVID newly-eligible,0,
Alaska,202004,Unknown,0,
Alaska,202005,Children,"106,572",
Alaska,202005,Adult expansion group,"57,299",
Alaska,202005,Adult,"43,416",
Alaska,202005,Aged,"12,355",
Alaska,202005,Persons with disabilities,"15,798",
Alaska,202005,COVID newly-eligible,0,
Alaska,202005,Unknown,0,
Alaska,202006,Children,"106,023",
Alaska,202006,Adult expansion group,"58,668",
Alaska,202006,Adult,"43,664",
Alaska,202006,Aged,"12,512",
Alaska,202006,Persons with disabilities,"15,824",
Alaska,202006,COVID newly-eligible,0,
Alaska,202006,Unknown,0,
Alaska,202007,Children,"104,774",
Alaska,202007,Adult expansion group,"60,086",
Alaska,202007,Adult,"43,939",
Alaska,202007,Aged,"12,672",
Alaska,202007,Persons with disabilities,"15,816",
Alaska,202007,COVID newly-eligible,0,
Alaska,202007,Unknown,0,
Alaska,202008,Children,"104,837",
Alaska,202008,Adult expansion group,"61,561",
Alaska,202008,Adult,"44,218",
Alaska,202008,Aged,"12,790",
Alaska,202008,Persons with disabilities,"15,865",
Alaska,202008,COVID newly-eligible,0,
Alaska,202008,Unknown,0,
Alaska,202009,Children,"105,185",
Alaska,202009,Adult expansion group,"61,914",
Alaska,202009,Adult,"44,445",
Alaska,202009,Aged,"12,885",
Alaska,202009,Persons with disabilities,"15,898",
Alaska,202009,COVID newly-eligible,0,
Alaska,202009,Unknown,0,
Alaska,202010,Children,"105,771",
Alaska,202010,Adult expansion group,"62,491",
Alaska,202010,Adult,"44,740",
Alaska,202010,Aged,"12,922",
Alaska,202010,Persons with disabilities,"15,868",
Alaska,202010,COVID newly-eligible,0,
Alaska,202010,Unknown,0,
Alaska,202011,Children,"106,438",
Alaska,202011,Adult expansion group,"63,466",
Alaska,202011,Adult,"45,042",
Alaska,202011,Aged,"12,893",
Alaska,202011,Persons with disabilities,"15,726",
Alaska,202011,COVID newly-eligible,0,
Alaska,202011,Unknown,0,
Alaska,202012,Children,"107,196",
Alaska,202012,Adult expansion group,"64,588",
Alaska,202012,Adult,"45,388",
Alaska,202012,Aged,"12,950",
Alaska,202012,Persons with disabilities,"15,702",
Alaska,202012,COVID newly-eligible,0,
Alaska,202012,Unknown,0,
Arizona,201601,Children,"827,011",
Arizona,201601,Adult expansion group,"437,373",
Arizona,201601,Adult,"370,500",
Arizona,201601,Aged,"130,903",
Arizona,201601,Persons with disabilities,"172,682",
Arizona,201601,COVID newly-eligible,0,
Arizona,201601,Unknown,0,
Arizona,201602,Children,"826,770",
Arizona,201602,Adult expansion group,"440,627",
Arizona,201602,Adult,"367,708",
Arizona,201602,Aged,"131,638",
Arizona,201602,Persons with disabilities,"172,786",
Arizona,201602,COVID newly-eligible,0,
Arizona,201602,Unknown,0,
Arizona,201603,Children,"825,446",
Arizona,201603,Adult expansion group,"441,692",
Arizona,201603,Adult,"369,086",
Arizona,201603,Aged,"132,442",
Arizona,201603,Persons with disabilities,"172,818",
Arizona,201603,COVID newly-eligible,0,
Arizona,201603,Unknown,0,
Arizona,201604,Children,"824,455",
Arizona,201604,Adult expansion group,"444,718",
Arizona,201604,Adult,"367,123",
Arizona,201604,Aged,"131,802",
Arizona,201604,Persons with disabilities,"172,479",
Arizona,201604,COVID newly-eligible,0,
Arizona,201604,Unknown,0,
Arizona,201605,Children,"818,519",
Arizona,201605,Adult expansion group,"442,549",
Arizona,201605,Adult,"370,443",
Arizona,201605,Aged,"132,047",
Arizona,201605,Persons with disabilities,"172,561",
Arizona,201605,COVID newly-eligible,0,
Arizona,201605,Unknown,DS,
Arizona,201606,Children,"818,929",
Arizona,201606,Adult expansion group,"440,321",
Arizona,201606,Adult,"377,438",
Arizona,201606,Aged,"133,162",
Arizona,201606,Persons with disabilities,"172,801",
Arizona,201606,COVID newly-eligible,0,
Arizona,201606,Unknown,DS,
Arizona,201607,Children,"820,125",
Arizona,201607,Adult expansion group,"435,746",
Arizona,201607,Adult,"382,346",
Arizona,201607,Aged,"134,230",
Arizona,201607,Persons with disabilities,"172,856",
Arizona,201607,COVID newly-eligible,0,
Arizona,201607,Unknown,DS,
Arizona,201608,Children,"824,874",
Arizona,201608,Adult expansion group,"438,917",
Arizona,201608,Adult,"387,454",
Arizona,201608,Aged,"135,366",
Arizona,201608,Persons with disabilities,"172,518",
Arizona,201608,COVID newly-eligible,0,
Arizona,201608,Unknown,DS,
Arizona,201609,Children,"829,399",
Arizona,201609,Adult expansion group,"440,262",
Arizona,201609,Adult,"391,816",
Arizona,201609,Aged,"136,324",
Arizona,201609,Persons with disabilities,"172,515",
Arizona,201609,COVID newly-eligible,0,
Arizona,201609,Unknown,DS,
Arizona,201610,Children,"832,521",
Arizona,201610,Adult expansion group,"442,021",
Arizona,201610,Adult,"395,253",
Arizona,201610,Aged,"137,414",
Arizona,201610,Persons with disabilities,"172,668",
Arizona,201610,COVID newly-eligible,0,
Arizona,201610,Unknown,DS,
Arizona,201611,Children,"833,784",
Arizona,201611,Adult expansion group,"443,959",
Arizona,201611,Adult,"397,282",
Arizona,201611,Aged,"138,158",
Arizona,201611,Persons with disabilities,"172,252",
Arizona,201611,COVID newly-eligible,0,
Arizona,201611,Unknown,0,
Arizona,201612,Children,"834,664",
Arizona,201612,Adult expansion group,"449,154",
Arizona,201612,Adult,"399,756",
Arizona,201612,Aged,"139,127",
Arizona,201612,Persons with disabilities,"172,234",
Arizona,201612,COVID newly-eligible,0,
Arizona,201612,Unknown,0,
Arizona,201701,Children,"837,335",
Arizona,201701,Adult expansion group,"450,124",
Arizona,201701,Adult,"402,405",
Arizona,201701,Aged,"139,250",
Arizona,201701,Persons with disabilities,"172,054",
Arizona,201701,COVID newly-eligible,0,
Arizona,201701,Unknown,0,
Arizona,201702,Children,"841,691",
Arizona,201702,Adult expansion group,"457,672",
Arizona,201702,Adult,"407,060",
Arizona,201702,Aged,"140,319",
Arizona,201702,Persons with disabilities,"172,386",
Arizona,201702,COVID newly-eligible,0,
Arizona,201702,Unknown,0,
Arizona,201703,Children,"835,306",
Arizona,201703,Adult expansion group,"447,679",
Arizona,201703,Adult,"404,161",
Arizona,201703,Aged,"140,837",
Arizona,201703,Persons with disabilities,"172,216",
Arizona,201703,COVID newly-eligible,0,
Arizona,201703,Unknown,0,
Arizona,201704,Children,"833,315",
Arizona,201704,Adult expansion group,"448,058",
Arizona,201704,Adult,"403,862",
Arizona,201704,Aged,"141,255",
Arizona,201704,Persons with disabilities,"172,045",
Arizona,201704,COVID newly-eligible,0,
Arizona,201704,Unknown,DS,
Arizona,201705,Children,"833,847",
Arizona,201705,Adult expansion group,"447,689",
Arizona,201705,Adult,"404,873",
Arizona,201705,Aged,"141,906",
Arizona,201705,Persons with disabilities,"171,837",
Arizona,201705,COVID newly-eligible,0,
Arizona,201705,Unknown,DS,
Arizona,201706,Children,"833,141",
Arizona,201706,Adult expansion group,"447,210",
Arizona,201706,Adult,"402,959",
Arizona,201706,Aged,"142,390",
Arizona,201706,Persons with disabilities,"171,945",
Arizona,201706,COVID newly-eligible,0,
Arizona,201706,Unknown,DS,
Arizona,201707,Children,"834,653",
Arizona,201707,Adult expansion group,"447,442",
Arizona,201707,Adult,"403,581",
Arizona,201707,Aged,"143,291",
Arizona,201707,Persons with disabilities,"171,951",
Arizona,201707,COVID newly-eligible,0,
Arizona,201707,Unknown,DS,
Arizona,201708,Children,"836,063",
Arizona,201708,Adult expansion group,"449,690",
Arizona,201708,Adult,"403,226",
Arizona,201708,Aged,"144,253",
Arizona,201708,Persons with disabilities,"172,070",
Arizona,201708,COVID newly-eligible,0,
Arizona,201708,Unknown,DS,
Arizona,201709,Children,"833,598",
Arizona,201709,Adult expansion group,"448,081",
Arizona,201709,Adult,"401,615",
Arizona,201709,Aged,"145,230",
Arizona,201709,Persons with disabilities,"172,052",
Arizona,201709,COVID newly-eligible,0,
Arizona,201709,Unknown,DS,
Arizona,201710,Children,"831,437",
Arizona,201710,Adult expansion group,"448,819",
Arizona,201710,Adult,"400,405",
Arizona,201710,Aged,"146,252",
Arizona,201710,Persons with disabilities,"172,363",
Arizona,201710,COVID newly-eligible,0,
Arizona,201710,Unknown,DS,
Arizona,201711,Children,"828,006",
Arizona,201711,Adult expansion group,"447,077",
Arizona,201711,Adult,"398,299",
Arizona,201711,Aged,"146,998",
Arizona,201711,Persons with disabilities,"172,490",
Arizona,201711,COVID newly-eligible,0,
Arizona,201711,Unknown,0,
Arizona,201712,Children,"824,428",
Arizona,201712,Adult expansion group,"445,300",
Arizona,201712,Adult,"394,687",
Arizona,201712,Aged,"147,924",
Arizona,201712,Persons with disabilities,"172,344",
Arizona,201712,COVID newly-eligible,0,
Arizona,201712,Unknown,0,
Arizona,201801,Children,"818,754",
Arizona,201801,Adult expansion group,"443,455",
Arizona,201801,Adult,"392,184",
Arizona,201801,Aged,"147,998",
Arizona,201801,Persons with disabilities,"171,909",
Arizona,201801,COVID newly-eligible,0,
Arizona,201801,Unknown,DS,
Arizona,201802,Children,"807,801",
Arizona,201802,Adult expansion group,"436,521",
Arizona,201802,Adult,"386,399",
Arizona,201802,Aged,"148,518",
Arizona,201802,Persons with disabilities,"171,851",
Arizona,201802,COVID newly-eligible,0,
Arizona,201802,Unknown,0,
Arizona,201803,Children,"804,190",
Arizona,201803,Adult expansion group,"434,662",
Arizona,201803,Adult,"384,079",
Arizona,201803,Aged,"149,620",
Arizona,201803,Persons with disabilities,"172,171",
Arizona,201803,COVID newly-eligible,0,
Arizona,201803,Unknown,DS,
Arizona,201804,Children,"803,118",
Arizona,201804,Adult expansion group,"431,957",
Arizona,201804,Adult,"383,301",
Arizona,201804,Aged,"149,915",
Arizona,201804,Persons with disabilities,"172,259",
Arizona,201804,COVID newly-eligible,0,
Arizona,201804,Unknown,0,
Arizona,201805,Children,"801,519",
Arizona,201805,Adult expansion group,"431,484",
Arizona,201805,Adult,"382,633",
Arizona,201805,Aged,"150,451",
Arizona,201805,Persons with disabilities,"172,134",
Arizona,201805,COVID newly-eligible,0,
Arizona,201805,Unknown,0,
Arizona,201806,Children,"801,349",
Arizona,201806,Adult expansion group,"430,845",
Arizona,201806,Adult,"381,245",
Arizona,201806,Aged,"151,222",
Arizona,201806,Persons with disabilities,"172,169",
Arizona,201806,COVID newly-eligible,0,
Arizona,201806,Unknown,0,
Arizona,201807,Children,"802,487",
Arizona,201807,Adult expansion group,"431,577",
Arizona,201807,Adult,"381,701",
Arizona,201807,Aged,"151,992",
Arizona,201807,Persons with disabilities,"171,962",
Arizona,201807,COVID newly-eligible,0,
Arizona,201807,Unknown,0,
Arizona,201808,Children,"805,622",
Arizona,201808,Adult expansion group,"433,248",
Arizona,201808,Adult,"382,294",
Arizona,201808,Aged,"153,119",
Arizona,201808,Persons with disabilities,"171,806",
Arizona,201808,COVID newly-eligible,0,
Arizona,201808,Unknown,0,
Arizona,201809,Children,"804,245",
Arizona,201809,Adult expansion group,"432,781",
Arizona,201809,Adult,"380,866",
Arizona,201809,Aged,"153,975",
Arizona,201809,Persons with disabilities,"171,792",
Arizona,201809,COVID newly-eligible,0,
Arizona,201809,Unknown,0,
Arizona,201810,Children,"804,393",
Arizona,201810,Adult expansion group,"434,037",
Arizona,201810,Adult,"379,780",
Arizona,201810,Aged,"154,943",
Arizona,201810,Persons with disabilities,"171,812",
Arizona,201810,COVID newly-eligible,0,
Arizona,201810,Unknown,0,
Arizona,201811,Children,"800,399",
Arizona,201811,Adult expansion group,"433,656",
Arizona,201811,Adult,"378,273",
Arizona,201811,Aged,"155,738",
Arizona,201811,Persons with disabilities,"171,717",
Arizona,201811,COVID newly-eligible,0,
Arizona,201811,Unknown,0,
Arizona,201812,Children,"799,428",
Arizona,201812,Adult expansion group,"436,410",
Arizona,201812,Adult,"377,001",
Arizona,201812,Aged,"156,174",
Arizona,201812,Persons with disabilities,"171,540",
Arizona,201812,COVID newly-eligible,0,
Arizona,201812,Unknown,0,
Arizona,201901,Children,"800,970",
Arizona,201901,Adult expansion group,"440,331",
Arizona,201901,Adult,"377,190",
Arizona,201901,Aged,"156,037",
Arizona,201901,Persons with disabilities,"171,115",
Arizona,201901,COVID newly-eligible,0,
Arizona,201901,Unknown,0,
Arizona,201902,Children,"798,942",
Arizona,201902,Adult expansion group,"441,296",
Arizona,201902,Adult,"375,676",
Arizona,201902,Aged,"156,617",
Arizona,201902,Persons with disabilities,"170,681",
Arizona,201902,COVID newly-eligible,0,
Arizona,201902,Unknown,0,
Arizona,201903,Children,"799,131",
Arizona,201903,Adult expansion group,"442,295",
Arizona,201903,Adult,"375,184",
Arizona,201903,Aged,"157,600",
Arizona,201903,Persons with disabilities,"170,650",
Arizona,201903,COVID newly-eligible,0,
Arizona,201903,Unknown,0,
Arizona,201904,Children,"798,679",
Arizona,201904,Adult expansion group,"442,556",
Arizona,201904,Adult,"374,701",
Arizona,201904,Aged,"157,752",
Arizona,201904,Persons with disabilities,"170,617",
Arizona,201904,COVID newly-eligible,0,
Arizona,201904,Unknown,0,
Arizona,201905,Children,"798,378",
Arizona,201905,Adult expansion group,"443,076",
Arizona,201905,Adult,"374,445",
Arizona,201905,Aged,"158,306",
Arizona,201905,Persons with disabilities,"170,522",
Arizona,201905,COVID newly-eligible,0,
Arizona,201905,Unknown,0,
Arizona,201906,Children,"797,454",
Arizona,201906,Adult expansion group,"442,627",
Arizona,201906,Adult,"373,897",
Arizona,201906,Aged,"158,879",
Arizona,201906,Persons with disabilities,"170,488",
Arizona,201906,COVID newly-eligible,0,
Arizona,201906,Unknown,DS,
Arizona,201907,Children,"800,299",
Arizona,201907,Adult expansion group,"446,354",
Arizona,201907,Adult,"375,513",
Arizona,201907,Aged,"160,009",
Arizona,201907,Persons with disabilities,"170,454",
Arizona,201907,COVID newly-eligible,0,
Arizona,201907,Unknown,DS,
Arizona,201908,Children,"803,842",
Arizona,201908,Adult expansion group,"449,798",
Arizona,201908,Adult,"376,282",
Arizona,201908,Aged,"161,025",
Arizona,201908,Persons with disabilities,"170,604",
Arizona,201908,COVID newly-eligible,0,
Arizona,201908,Unknown,0,
Arizona,201909,Children,"802,040",
Arizona,201909,Adult expansion group,"449,894",
Arizona,201909,Adult,"375,361",
Arizona,201909,Aged,"161,757",
Arizona,201909,Persons with disabilities,"170,720",
Arizona,201909,COVID newly-eligible,0,
Arizona,201909,Unknown,0,
Arizona,201910,Children,"801,490",
Arizona,201910,Adult expansion group,"452,812",
Arizona,201910,Adult,"374,432",
Arizona,201910,Aged,"162,870",
Arizona,201910,Persons with disabilities,"170,901",
Arizona,201910,COVID newly-eligible,0,
Arizona,201910,Unknown,0,
Arizona,201911,Children,"797,411",
Arizona,201911,Adult expansion group,"451,620",
Arizona,201911,Adult,"372,648",
Arizona,201911,Aged,"163,742",
Arizona,201911,Persons with disabilities,"170,899",
Arizona,201911,COVID newly-eligible,0,
Arizona,201911,Unknown,0,
Arizona,201912,Children,"793,390",
Arizona,201912,Adult expansion group,"451,288",
Arizona,201912,Adult,"370,438",
Arizona,201912,Aged,"164,457",
Arizona,201912,Persons with disabilities,"171,006",
Arizona,201912,COVID newly-eligible,0,
Arizona,201912,Unknown,0,
Arizona,202001,Children,"790,629",
Arizona,202001,Adult expansion group,"450,400",
Arizona,202001,Adult,"369,258",
Arizona,202001,Aged,"163,690",
Arizona,202001,Persons with disabilities,"171,084",
Arizona,202001,COVID newly-eligible,0,
Arizona,202001,Unknown,DS,
Arizona,202002,Children,"786,781",
Arizona,202002,Adult expansion group,"449,747",
Arizona,202002,Adult,"367,445",
Arizona,202002,Aged,"164,206",
Arizona,202002,Persons with disabilities,"171,369",
Arizona,202002,COVID newly-eligible,0,
Arizona,202002,Unknown,0,
Arizona,202003,Children,"787,458",
Arizona,202003,Adult expansion group,"453,580",
Arizona,202003,Adult,"367,618",
Arizona,202003,Aged,"164,875",
Arizona,202003,Persons with disabilities,"171,292",
Arizona,202003,COVID newly-eligible,0,
Arizona,202003,Unknown,0,
Arizona,202004,Children,"802,324",
Arizona,202004,Adult expansion group,"465,372",
Arizona,202004,Adult,"378,125",
Arizona,202004,Aged,"165,709",
Arizona,202004,Persons with disabilities,"171,646",
Arizona,202004,COVID newly-eligible,0,
Arizona,202004,Unknown,DS,
Arizona,202005,Children,"808,905",
Arizona,202005,Adult expansion group,"480,541",
Arizona,202005,Adult,"382,595",
Arizona,202005,Aged,"166,338",
Arizona,202005,Persons with disabilities,"171,490",
Arizona,202005,COVID newly-eligible,0,
Arizona,202005,Unknown,0,
Arizona,202006,Children,"817,783",
Arizona,202006,Adult expansion group,"492,546",
Arizona,202006,Adult,"387,595",
Arizona,202006,Aged,"167,245",
Arizona,202006,Persons with disabilities,"171,563",
Arizona,202006,COVID newly-eligible,0,
Arizona,202006,Unknown,0,
Arizona,202007,Children,"824,493",
Arizona,202007,Adult expansion group,"504,080",
Arizona,202007,Adult,"390,989",
Arizona,202007,Aged,"168,014",
Arizona,202007,Persons with disabilities,"171,522",
Arizona,202007,COVID newly-eligible,0,
Arizona,202007,Unknown,0,
Arizona,202008,Children,"832,613",
Arizona,202008,Adult expansion group,"517,014",
